stringId_A,stringId_B,preferredName_A,preferredName_B,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore
9606.ENSP00000359353,9606.ENSP00000382953,GABRE,GABRA5,9606,0.592,0.0,0.0,0.087,0.0,0.0,0.54,0.107
9606.ENSP00000359353,9606.ENSP00000367848,GABRE,GABRD,9606,0.687,0.0,0.0,0.083,0.057,0.178,0.54,0.191
9606.ENSP00000359353,9606.ENSP00000393097,GABRE,GABRA1,9606,0.76,0.0,0.0,0.085,0.0,0.0,0.72,0.14
9606.ENSP00000359353,9606.ENSP00000402861,GABRE,PLCL1,9606,0.91,0.0,0.0,0.0,0.0,0.0,0.9,0.141
9606.ENSP00000367848,9606.ENSP00000382953,GABRD,GABRA5,9606,0.747,0.0,0.0,0.089,0.2,0.178,0.54,0.224
9606.ENSP00000367848,9606.ENSP00000393097,GABRD,GABRA1,9606,0.792,0.0,0.0,0.093,0.328,0.178,0.54,0.237
9606.ENSP00000367848,9606.ENSP00000402861,GABRD,PLCL1,9606,0.916,0.0,0.0,0.0,0.072,0.0,0.9,0.167
9606.ENSP00000382953,9606.ENSP00000393097,GABRA5,GABRA1,9606,0.749,0.0,0.0,0.053,0.202,0.095,0.54,0.327
9606.ENSP00000382953,9606.ENSP00000402861,GABRA5,PLCL1,9606,0.91,0.0,0.0,0.0,0.0,0.0,0.9,0.139
9606.ENSP00000393097,9606.ENSP00000402861,GABRA1,PLCL1,9606,0.913,0.0,0.0,0.0,0.08,0.0,0.9,0.138
9606.ENSP00000235345,9606.ENSP00000416002,SLC35D1,SLC35A2,9606,0.725,0.0,0.0,0.0,0.085,0.0,0.0,0.712
9606.ENSP00000235345,9606.ENSP00000261483,SLC35D1,MAN2A1,9606,0.776,0.0,0.0,0.0,0.067,0.0,0.0,0.77
9606.ENSP00000235345,9606.ENSP00000452948,SLC35D1,MAN2A2,9606,0.811,0.0,0.0,0.0,0.049,0.0,0.0,0.81
9606.ENSP00000235345,9606.ENSP00000368981,SLC35D1,SLC35B3,9606,0.863,0.0,0.0,0.0,0.172,0.0,0.0,0.841
9606.ENSP00000235345,9606.ENSP00000377401,SLC35D1,SLC35B2,9606,0.879,0.0,0.0,0.0,0.081,0.0,0.0,0.873
9606.ENSP00000235345,9606.ENSP00000300452,SLC35D1,COQ4,9606,0.882,0.0,0.882,0.0,0.043,0.0,0.0,0.0
9606.ENSP00000235345,9606.ENSP00000367770,SLC35D1,SLC35B4,9606,0.897,0.0,0.0,0.0,0.074,0.0,0.0,0.893
9606.ENSP00000235345,9606.ENSP00000358565,SLC35D1,SLC35A1,9606,0.93,0.0,0.0,0.0,0.074,0.0,0.0,0.927
9606.ENSP00000235345,9606.ENSP00000359172,SLC35D1,SLC35A3,9606,0.937,0.0,0.0,0.0,0.099,0.0,0.0,0.933
9606.ENSP00000235345,9606.ENSP00000497423,SLC35D1,SLC35B1,9606,0.952,0.0,0.0,0.0,0.086,0.0,0.0,0.95
9606.ENSP00000261483,9606.ENSP00000452948,MAN2A1,MAN2A2,9606,0.906,0.0,0.0,0.063,0.0,0.0,0.9,0.084
9606.ENSP00000358565,9606.ENSP00000377401,SLC35A1,SLC35B2,9606,0.528,0.0,0.0,0.0,0.069,0.0,0.0,0.514
9606.ENSP00000358565,9606.ENSP00000497423,SLC35A1,SLC35B1,9606,0.559,0.0,0.0,0.0,0.108,0.0,0.0,0.525
9606.ENSP00000358565,9606.ENSP00000367770,SLC35A1,SLC35B4,9606,0.569,0.0,0.0,0.0,0.049,0.0,0.0,0.565
9606.ENSP00000358565,9606.ENSP00000368981,SLC35A1,SLC35B3,9606,0.615,0.0,0.0,0.0,0.155,0.0,0.0,0.563
9606.ENSP00000359172,9606.ENSP00000416002,SLC35A3,SLC35A2,9606,0.619,0.0,0.0,0.08,0.0,0.322,0.0,0.438
9606.ENSP00000359172,9606.ENSP00000367770,SLC35A3,SLC35B4,9606,0.919,0.0,0.0,0.0,0.042,0.0,0.0,0.919
9606.ENSP00000367770,9606.ENSP00000416002,SLC35B4,SLC35A2,9606,0.43,0.0,0.0,0.0,0.049,0.0,0.0,0.425
9606.ENSP00000367770,9606.ENSP00000377401,SLC35B4,SLC35B2,9606,0.481,0.0,0.0,0.0,0.055,0.0,0.0,0.473
9606.ENSP00000368981,9606.ENSP00000416002,SLC35B3,SLC35A2,9606,0.426,0.0,0.0,0.0,0.073,0.0,0.0,0.406
9606.ENSP00000368981,9606.ENSP00000377401,SLC35B3,SLC35B2,9606,0.567,0.0,0.0,0.0,0.127,0.071,0.0,0.509
9606.ENSP00000377401,9606.ENSP00000416002,SLC35B2,SLC35A2,9606,0.472,0.0,0.0,0.0,0.178,0.0,0.0,0.383
9606.ENSP00000416002,9606.ENSP00000497423,SLC35A2,SLC35B1,9606,0.81,0.0,0.0,0.0,0.125,0.0,0.0,0.792
9606.ENSP00000216336,9606.ENSP00000355657,CTSG,H3-4,9606,0.549,0.0,0.0,0.0,0.0,0.045,0.0,0.548
9606.ENSP00000216336,9606.ENSP00000254810,CTSG,H3-3B,9606,0.55,0.0,0.0,0.0,0.042,0.045,0.0,0.548
9606.ENSP00000216336,9606.ENSP00000339835,CTSG,H3-5,9606,0.55,0.0,0.0,0.0,0.0,0.045,0.0,0.549
9606.ENSP00000216336,9606.ENSP00000352252,CTSG,H3C12,9606,0.551,0.0,0.0,0.0,0.0,0.045,0.0,0.55
9606.ENSP00000216336,9606.ENSP00000499501,CTSG,H3-2,9606,0.561,0.0,0.0,0.0,0.0,0.045,0.0,0.559
9606.ENSP00000216336,9606.ENSP00000333277,CTSG,H3C13,9606,0.562,0.0,0.0,0.0,0.0,0.045,0.0,0.56
9606.ENSP00000216336,9606.ENSP00000364635,CTSG,PADI2,9606,0.588,0.0,0.0,0.0,0.0,0.0,0.0,0.588
9606.ENSP00000216336,9606.ENSP00000234347,CTSG,PRTN3,9606,0.997,0.0,0.0,0.114,0.779,0.0,0.4,0.983
9606.ENSP00000234347,9606.ENSP00000499501,PRTN3,H3-2,9606,0.539,0.0,0.0,0.0,0.0,0.045,0.0,0.538
9606.ENSP00000234347,9606.ENSP00000254810,PRTN3,H3-3B,9606,0.539,0.0,0.0,0.0,0.0,0.045,0.0,0.538
9606.ENSP00000234347,9606.ENSP00000355657,PRTN3,H3-4,9606,0.54,0.0,0.0,0.0,0.0,0.045,0.0,0.539
9606.ENSP00000234347,9606.ENSP00000339835,PRTN3,H3-5,9606,0.54,0.0,0.0,0.0,0.0,0.045,0.0,0.539
9606.ENSP00000234347,9606.ENSP00000352252,PRTN3,H3C12,9606,0.541,0.0,0.0,0.0,0.0,0.045,0.0,0.54
9606.ENSP00000234347,9606.ENSP00000333277,PRTN3,H3C13,9606,0.541,0.0,0.0,0.0,0.0,0.045,0.0,0.54
9606.ENSP00000234347,9606.ENSP00000364635,PRTN3,PADI2,9606,0.579,0.0,0.0,0.0,0.0,0.0,0.0,0.579
9606.ENSP00000254810,9606.ENSP00000364635,H3-3B,PADI2,9606,0.682,0.0,0.0,0.0,0.0,0.0,0.0,0.682
9606.ENSP00000254810,9606.ENSP00000339835,H3-3B,H3-5,9606,0.81,0.0,0.0,0.049,0.084,0.8,0.0,0.042
9606.ENSP00000254810,9606.ENSP00000499501,H3-3B,H3-2,9606,0.882,0.0,0.0,0.049,0.0,0.881,0.0,0.042
9606.ENSP00000254810,9606.ENSP00000355657,H3-3B,H3-4,9606,0.909,0.0,0.0,0.049,0.042,0.854,0.4,0.042
9606.ENSP00000254810,9606.ENSP00000352252,H3-3B,H3C12,9606,0.916,0.0,0.0,0.048,0.108,0.854,0.4,0.048
9606.ENSP00000254810,9606.ENSP00000333277,H3-3B,H3C13,9606,0.954,0.0,0.0,0.048,0.379,0.886,0.4,0.043
9606.ENSP00000333277,9606.ENSP00000364635,H3C13,PADI2,9606,0.807,0.0,0.0,0.0,0.0,0.0,0.4,0.691
9606.ENSP00000333277,9606.ENSP00000339835,H3C13,H3-5,9606,0.871,0.0,0.0,0.049,0.0,0.87,0.0,0.0
9606.ENSP00000333277,9606.ENSP00000499501,H3C13,H3-2,9606,0.903,0.0,0.0,0.048,0.062,0.9,0.0,0.0
9606.ENSP00000333277,9606.ENSP00000355657,H3C13,H3-4,9606,0.926,0.0,0.0,0.048,0.107,0.872,0.4,0.0
9606.ENSP00000333277,9606.ENSP00000352252,H3C13,H3C12,9606,0.988,0.0,0.0,0.048,0.237,0.927,0.8,0.043
9606.ENSP00000339613,9606.ENSP00000364635,POFUT2,PADI2,9606,0.777,0.0,0.0,0.0,0.0,0.0,0.0,0.777
9606.ENSP00000339835,9606.ENSP00000364635,H3-5,PADI2,9606,0.683,0.0,0.0,0.0,0.0,0.0,0.0,0.683
9606.ENSP00000339835,9606.ENSP00000355657,H3-5,H3-4,9606,0.856,0.0,0.0,0.05,0.0,0.854,0.0,0.043
9606.ENSP00000339835,9606.ENSP00000352252,H3-5,H3C12,9606,0.856,0.0,0.0,0.049,0.0,0.854,0.0,0.043
9606.ENSP00000339835,9606.ENSP00000499501,H3-5,H3-2,9606,0.871,0.0,0.0,0.05,0.0,0.87,0.0,0.0
9606.ENSP00000352252,9606.ENSP00000364635,H3C12,PADI2,9606,0.801,0.0,0.0,0.0,0.0,0.0,0.4,0.682
9606.ENSP00000352252,9606.ENSP00000355657,H3C12,H3-4,9606,0.927,0.0,0.0,0.048,0.084,0.877,0.4,0.043
9606.ENSP00000352252,9606.ENSP00000499501,H3C12,H3-2,9606,0.944,0.0,0.0,0.048,0.107,0.938,0.0,0.042
9606.ENSP00000355657,9606.ENSP00000364635,H3-4,PADI2,9606,0.684,0.0,0.0,0.0,0.0,0.0,0.0,0.684
9606.ENSP00000355657,9606.ENSP00000499501,H3-4,H3-2,9606,0.865,0.0,0.0,0.049,0.107,0.854,0.0,0.042
9606.ENSP00000364635,9606.ENSP00000430656,PADI2,CA1,9606,0.598,0.0,0.0,0.0,0.055,0.0,0.0,0.593
9606.ENSP00000364635,9606.ENSP00000499501,PADI2,H3-2,9606,0.691,0.0,0.0,0.0,0.0,0.0,0.0,0.691
9606.ENSP00000218104,9606.ENSP00000391601,ABCD1,PEX5,9606,0.614,0.0,0.0,0.0,0.127,0.0,0.0,0.576
9606.ENSP00000218104,9606.ENSP00000349543,ABCD1,PEX2,9606,0.725,0.0,0.0,0.0,0.0,0.0,0.5,0.473
9606.ENSP00000218104,9606.ENSP00000349016,ABCD1,PEX14,9606,0.75,0.0,0.0,0.0,0.099,0.091,0.5,0.462
9606.ENSP00000218104,9606.ENSP00000241041,ABCD1,PEX16,9606,0.777,0.0,0.0,0.0,0.049,0.0,0.5,0.569
9606.ENSP00000218104,9606.ENSP00000295030,ABCD1,PEX13,9606,0.841,0.0,0.0,0.0,0.074,0.0,0.5,0.684
9606.ENSP00000218104,9606.ENSP00000356563,ABCD1,PEX3,9606,0.907,0.0,0.0,0.0,0.082,0.616,0.5,0.535
9606.ENSP00000218104,9606.ENSP00000357051,ABCD1,PEX19,9606,0.951,0.0,0.0,0.0,0.0,0.629,0.5,0.761
9606.ENSP00000218104,9606.ENSP00000310688,ABCD1,ABCD2,9606,0.954,0.0,0.0,0.056,0.0,0.543,0.9,0.071
9606.ENSP00000218104,9606.ENSP00000359233,ABCD1,ABCD3,9606,0.98,0.0,0.0,0.094,0.069,0.635,0.9,0.467
9606.ENSP00000241041,9606.ENSP00000310688,PEX16,ABCD2,9606,0.686,0.0,0.0,0.0,0.0,0.0,0.5,0.399
9606.ENSP00000241041,9606.ENSP00000359233,PEX16,ABCD3,9606,0.937,0.0,0.0,0.0,0.0,0.0,0.5,0.88
9606.ENSP00000241041,9606.ENSP00000391601,PEX16,PEX5,9606,0.96,0.0,0.0,0.0,0.044,0.0,0.0,0.959
9606.ENSP00000241041,9606.ENSP00000349543,PEX16,PEX2,9606,0.962,0.0,0.0,0.0,0.049,0.0,0.5,0.928
9606.ENSP00000241041,9606.ENSP00000349016,PEX16,PEX14,9606,0.971,0.0,0.0,0.0,0.074,0.292,0.5,0.922
9606.ENSP00000241041,9606.ENSP00000295030,PEX16,PEX13,9606,0.977,0.0,0.0,0.0,0.0,0.0,0.5,0.957
9606.ENSP00000241041,9606.ENSP00000356563,PEX16,PEX3,9606,0.995,0.0,0.0,0.0,0.058,0.534,0.5,0.983
9606.ENSP00000241041,9606.ENSP00000357051,PEX16,PEX19,9606,0.999,0.0,0.0,0.0,0.082,0.886,0.5,0.987
9606.ENSP00000295030,9606.ENSP00000310688,PEX13,ABCD2,9606,0.754,0.0,0.0,0.0,0.074,0.0,0.5,0.512
9606.ENSP00000295030,9606.ENSP00000359233,PEX13,ABCD3,9606,0.876,0.0,0.0,0.0,0.124,0.0,0.5,0.74
9606.ENSP00000295030,9606.ENSP00000356563,PEX13,PEX3,9606,0.994,0.0,0.0,0.0,0.267,0.412,0.5,0.975
9606.ENSP00000295030,9606.ENSP00000349543,PEX13,PEX2,9606,0.995,0.0,0.0,0.0,0.085,0.519,0.5,0.983
9606.ENSP00000295030,9606.ENSP00000357051,PEX13,PEX19,9606,0.999,0.0,0.0,0.0,0.049,0.987,0.5,0.983
9606.ENSP00000295030,9606.ENSP00000349016,PEX13,PEX14,9606,0.999,0.0,0.0,0.0,0.101,0.978,0.9,0.999
9606.ENSP00000295030,9606.ENSP00000391601,PEX13,PEX5,9606,0.999,0.0,0.0,0.0,0.201,0.879,0.5,0.999
9606.ENSP00000310688,9606.ENSP00000391601,ABCD2,PEX5,9606,0.427,0.0,0.0,0.0,0.103,0.0,0.0,0.387
9606.ENSP00000310688,9606.ENSP00000349016,ABCD2,PEX14,9606,0.644,0.0,0.0,0.0,0.063,0.091,0.5,0.262
9606.ENSP00000310688,9606.ENSP00000349543,ABCD2,PEX2,9606,0.655,0.0,0.0,0.0,0.0,0.0,0.5,0.338
9606.ENSP00000310688,9606.ENSP00000356563,ABCD2,PEX3,9606,0.695,0.0,0.0,0.0,0.096,0.0,0.5,0.38
9606.ENSP00000310688,9606.ENSP00000357051,ABCD2,PEX19,9606,0.896,0.0,0.0,0.0,0.0,0.642,0.5,0.468
9606.ENSP00000310688,9606.ENSP00000359233,ABCD2,ABCD3,9606,0.926,0.0,0.0,0.093,0.069,0.132,0.9,0.152
9606.ENSP00000349016,9606.ENSP00000359233,PEX14,ABCD3,9606,0.891,0.0,0.0,0.0,0.059,0.361,0.5,0.68
9606.ENSP00000349016,9606.ENSP00000356563,PEX14,PEX3,9606,0.984,0.0,0.0,0.0,0.103,0.364,0.5,0.953
9606.ENSP00000349016,9606.ENSP00000349543,PEX14,PEX2,9606,0.99,0.0,0.0,0.0,0.0,0.644,0.5,0.95
9606.ENSP00000349016,9606.ENSP00000391601,PEX14,PEX5,9606,0.999,0.0,0.0,0.0,0.121,0.996,0.9,0.999
9606.ENSP00000349016,9606.ENSP00000357051,PEX14,PEX19,9606,0.999,0.0,0.0,0.0,0.057,0.992,0.5,0.968
9606.ENSP00000349543,9606.ENSP00000359233,PEX2,ABCD3,9606,0.921,0.0,0.0,0.0,0.06,0.0,0.5,0.847
9606.ENSP00000349543,9606.ENSP00000356563,PEX2,PEX3,9606,0.979,0.0,0.0,0.0,0.174,0.0,0.5,0.954
9606.ENSP00000349543,9606.ENSP00000357051,PEX2,PEX19,9606,0.989,0.0,0.0,0.0,0.18,0.52,0.5,0.953
9606.ENSP00000349543,9606.ENSP00000391601,PEX2,PEX5,9606,0.992,0.0,0.0,0.0,0.0,0.554,0.5,0.969
9606.ENSP00000356563,9606.ENSP00000359233,PEX3,ABCD3,9606,0.942,0.0,0.0,0.0,0.147,0.567,0.5,0.727
9606.ENSP00000356563,9606.ENSP00000391601,PEX3,PEX5,9606,0.96,0.0,0.0,0.0,0.141,0.161,0.0,0.949
9606.ENSP00000356563,9606.ENSP00000357051,PEX3,PEX19,9606,0.999,0.0,0.0,0.0,0.106,0.997,0.9,0.989
9606.ENSP00000357051,9606.ENSP00000391601,PEX19,PEX5,9606,0.959,0.0,0.0,0.0,0.048,0.074,0.0,0.957
9606.ENSP00000357051,9606.ENSP00000359233,PEX19,ABCD3,9606,0.991,0.0,0.0,0.0,0.092,0.812,0.5,0.908
9606.ENSP00000359233,9606.ENSP00000391601,ABCD3,PEX5,9606,0.906,0.0,0.0,0.0,0.109,0.0,0.0,0.898
9606.ENSP00000359233,9606.ENSP00000493712,ABCD3,RAD51,9606,0.958,0.0,0.0,0.0,0.052,0.954,0.0,0.135
9606.ENSP00000002829,9606.ENSP00000480043,SEMA3F,VEGFC,9606,0.456,0.0,0.0,0.0,0.099,0.0,0.0,0.421
9606.ENSP00000002829,9606.ENSP00000265362,SEMA3F,SEMA3A,9606,0.525,0.0,0.0,0.059,0.0,0.0,0.0,0.516
9606.ENSP00000002829,9606.ENSP00000265361,SEMA3F,SEMA3C,9606,0.594,0.0,0.0,0.06,0.074,0.551,0.0,0.084
9606.ENSP00000002829,9606.ENSP00000352882,SEMA3F,PLXNA4,9606,0.842,0.0,0.0,0.0,0.0,0.186,0.0,0.814
9606.ENSP00000002829,9606.ENSP00000377061,SEMA3F,PLXNA1,9606,0.992,0.0,0.0,0.0,0.099,0.186,0.0,0.99
9606.ENSP00000002829,9606.ENSP00000353582,SEMA3F,NRP2,9606,0.999,0.0,0.0,0.0,0.0,0.301,0.0,0.999
9606.ENSP00000002829,9606.ENSP00000358696,SEMA3F,PLXNA3,9606,0.999,0.0,0.0,0.0,0.056,0.186,0.0,0.999
9606.ENSP00000261937,9606.ENSP00000282397,FLT4,FLT1,9606,0.92,0.0,0.0,0.0,0.101,0.097,0.0,0.91
9606.ENSP00000261937,9606.ENSP00000353582,FLT4,NRP2,9606,0.992,0.0,0.0,0.0,0.042,0.0,0.0,0.992
9606.ENSP00000261937,9606.ENSP00000480043,FLT4,VEGFC,9606,0.999,0.0,0.0,0.0,0.043,0.945,0.7,0.999
9606.ENSP00000265361,9606.ENSP00000480043,SEMA3C,VEGFC,9606,0.552,0.0,0.0,0.0,0.109,0.0,0.0,0.518
9606.ENSP00000265361,9606.ENSP00000352882,SEMA3C,PLXNA4,9606,0.795,0.0,0.0,0.0,0.0,0.186,0.0,0.759
9606.ENSP00000265361,9606.ENSP00000358696,SEMA3C,PLXNA3,9606,0.889,0.0,0.0,0.0,0.0,0.186,0.0,0.87
9606.ENSP00000265361,9606.ENSP00000377061,SEMA3C,PLXNA1,9606,0.965,0.0,0.0,0.0,0.067,0.186,0.0,0.957
9606.ENSP00000265361,9606.ENSP00000353582,SEMA3C,NRP2,9606,0.992,0.0,0.0,0.0,0.047,0.095,0.0,0.992
9606.ENSP00000265362,9606.ENSP00000480043,SEMA3A,VEGFC,9606,0.452,0.0,0.0,0.0,0.117,0.0,0.0,0.405
9606.ENSP00000265362,9606.ENSP00000282397,SEMA3A,FLT1,9606,0.657,0.0,0.0,0.0,0.0,0.0,0.0,0.657
9606.ENSP00000265362,9606.ENSP00000353582,SEMA3A,NRP2,9606,0.996,0.0,0.0,0.0,0.086,0.095,0.0,0.996
9606.ENSP00000265362,9606.ENSP00000358696,SEMA3A,PLXNA3,9606,0.999,0.0,0.0,0.0,0.0,0.335,0.5,0.999
9606.ENSP00000265362,9606.ENSP00000352882,SEMA3A,PLXNA4,9606,0.999,0.0,0.0,0.0,0.044,0.839,0.5,0.999
9606.ENSP00000265362,9606.ENSP00000377061,SEMA3A,PLXNA1,9606,0.999,0.0,0.0,0.0,0.062,0.335,0.5,0.999
9606.ENSP00000282397,9606.ENSP00000377061,FLT1,PLXNA1,9606,0.593,0.0,0.0,0.0,0.061,0.054,0.0,0.579
9606.ENSP00000282397,9606.ENSP00000352882,FLT1,PLXNA4,9606,0.631,0.0,0.0,0.0,0.061,0.054,0.0,0.618
9606.ENSP00000282397,9606.ENSP00000353582,FLT1,NRP2,9606,0.971,0.0,0.0,0.0,0.082,0.0,0.7,0.906
9606.ENSP00000282397,9606.ENSP00000480043,FLT1,VEGFC,9606,0.999,0.0,0.0,0.0,0.043,0.048,0.65,0.998
9606.ENSP00000352882,9606.ENSP00000358696,PLXNA4,PLXNA3,9606,0.708,0.0,0.0,0.054,0.0,0.0,0.54,0.383
9606.ENSP00000352882,9606.ENSP00000480680,PLXNA4,SEMA3B,9606,0.885,0.0,0.0,0.0,0.0,0.273,0.0,0.848
9606.ENSP00000352882,9606.ENSP00000377061,PLXNA4,PLXNA1,9606,0.954,0.0,0.0,0.054,0.042,0.0,0.54,0.904
9606.ENSP00000352882,9606.ENSP00000353582,PLXNA4,NRP2,9606,0.993,0.0,0.0,0.0,0.049,0.057,0.54,0.987
9606.ENSP00000353582,9606.ENSP00000480680,NRP2,SEMA3B,9606,0.974,0.0,0.0,0.0,0.0,0.095,0.0,0.973
9606.ENSP00000353582,9606.ENSP00000480043,NRP2,VEGFC,9606,0.996,0.0,0.0,0.0,0.078,0.0,0.0,0.996
9606.ENSP00000353582,9606.ENSP00000358696,NRP2,PLXNA3,9606,0.996,0.0,0.0,0.0,0.043,0.066,0.54,0.993
9606.ENSP00000353582,9606.ENSP00000377061,NRP2,PLXNA1,9606,0.997,0.0,0.0,0.0,0.072,0.25,0.54,0.992
9606.ENSP00000358696,9606.ENSP00000377061,PLXNA3,PLXNA1,9606,0.763,0.0,0.0,0.054,0.224,0.0,0.54,0.383
9606.ENSP00000358696,9606.ENSP00000480680,PLXNA3,SEMA3B,9606,0.966,0.0,0.0,0.0,0.048,0.273,0.0,0.956
9606.ENSP00000377061,9606.ENSP00000480680,PLXNA1,SEMA3B,9606,0.857,0.0,0.0,0.0,0.067,0.273,0.0,0.806
9606.ENSP00000237822,9606.ENSP00000297293,LDAH,LMTK2,9606,0.416,0.0,0.0,0.0,0.0,0.0,0.0,0.417
9606.ENSP00000237822,9606.ENSP00000365160,LDAH,NUDT11,9606,0.432,0.0,0.0,0.0,0.044,0.0,0.0,0.431
9606.ENSP00000237822,9606.ENSP00000332208,LDAH,RFX6,9606,0.438,0.0,0.0,0.0,0.0,0.0,0.0,0.438
9606.ENSP00000237822,9606.ENSP00000495778,LDAH,ABHD5,9606,0.48,0.0,0.0,0.0,0.0,0.127,0.0,0.428
9606.ENSP00000237822,9606.ENSP00000305193,LDAH,HS1BP3,9606,0.622,0.0,0.0,0.0,0.06,0.0,0.0,0.614
9606.ENSP00000297293,9606.ENSP00000365160,LMTK2,NUDT11,9606,0.479,0.0,0.0,0.0,0.0,0.0,0.0,0.479
9606.ENSP00000231368,9606.ENSP00000264710,LNPEP,RAB10,9606,0.794,0.0,0.011,0.0,0.049,0.07,0.5,0.591
9606.ENSP00000231368,9606.ENSP00000362946,LNPEP,RAB14,9606,0.837,0.0,0.006,0.0,0.06,0.0,0.5,0.682
9606.ENSP00000231368,9606.ENSP00000320935,LNPEP,SLC2A4,9606,0.897,0.0,0.0,0.0,0.0,0.095,0.0,0.891
9606.ENSP00000231368,9606.ENSP00000366863,LNPEP,TBC1D4,9606,0.978,0.0,0.0,0.0,0.06,0.0,0.9,0.792
9606.ENSP00000260762,9606.ENSP00000366863,EXOC6,TBC1D4,9606,0.593,0.0,0.0,0.0,0.044,0.0,0.0,0.592
9606.ENSP00000260762,9606.ENSP00000320935,EXOC6,SLC2A4,9606,0.751,0.0,0.0,0.0,0.0,0.0,0.5,0.524
9606.ENSP00000260762,9606.ENSP00000362946,EXOC6,RAB14,9606,0.815,0.0,0.0,0.0,0.057,0.117,0.5,0.61
9606.ENSP00000260762,9606.ENSP00000264710,EXOC6,RAB10,9606,0.969,0.0,0.0,0.0,0.055,0.288,0.5,0.92
9606.ENSP00000261439,9606.ENSP00000366863,TBC1D1,TBC1D4,9606,0.678,0.0,0.0,0.06,0.049,0.609,0.0,0.188
9606.ENSP00000261439,9606.ENSP00000320935,TBC1D1,SLC2A4,9606,0.769,0.0,0.0,0.0,0.074,0.0,0.0,0.761
9606.ENSP00000261439,9606.ENSP00000362946,TBC1D1,RAB14,9606,0.933,0.0,0.0,0.0,0.05,0.091,0.9,0.323
9606.ENSP00000261439,9606.ENSP00000264710,TBC1D1,RAB10,9606,0.961,0.0,0.0,0.0,0.042,0.057,0.9,0.622
9606.ENSP00000264710,9606.ENSP00000362946,RAB10,RAB14,9606,0.805,0.0,0.0,0.085,0.361,0.098,0.5,0.374
9606.ENSP00000264710,9606.ENSP00000366863,RAB10,TBC1D4,9606,0.954,0.0,0.0,0.0,0.047,0.057,0.5,0.911
9606.ENSP00000264710,9606.ENSP00000369538,RAB10,GDI2,9606,0.958,0.0,0.0,0.0,0.123,0.753,0.5,0.658
9606.ENSP00000264710,9606.ENSP00000394071,RAB10,GDI1,9606,0.964,0.0,0.0,0.0,0.099,0.804,0.5,0.646
9606.ENSP00000264710,9606.ENSP00000320935,RAB10,SLC2A4,9606,0.984,0.0,0.0,0.0,0.0,0.067,0.9,0.844
9606.ENSP00000320935,9606.ENSP00000366863,SLC2A4,TBC1D4,9606,0.969,0.0,0.0,0.0,0.067,0.0,0.0,0.969
9606.ENSP00000320935,9606.ENSP00000362946,SLC2A4,RAB14,9606,0.973,0.0,0.0,0.0,0.0,0.0,0.9,0.749
9606.ENSP00000325594,9606.ENSP00000362946,RUFY1,RAB14,9606,0.849,0.0,0.0,0.0,0.044,0.292,0.5,0.607
9606.ENSP00000362946,9606.ENSP00000369538,RAB14,GDI2,9606,0.795,0.0,0.0,0.0,0.087,0.288,0.5,0.445
9606.ENSP00000362946,9606.ENSP00000384164,RAB14,KIF16B,9606,0.843,0.0,0.0,0.0,0.049,0.045,0.0,0.841
9606.ENSP00000362946,9606.ENSP00000394071,RAB14,GDI1,9606,0.875,0.0,0.0,0.0,0.095,0.67,0.5,0.261
9606.ENSP00000362946,9606.ENSP00000366863,RAB14,TBC1D4,9606,0.955,0.0,0.0,0.0,0.049,0.091,0.5,0.909
9606.ENSP00000369538,9606.ENSP00000394071,GDI2,GDI1,9606,0.924,0.0,0.0,0.048,0.049,0.822,0.4,0.343
9606.ENSP00000316578,9606.ENSP00000355657,SUZ12,H3-4,9606,0.925,0.0,0.0,0.0,0.0,0.366,0.0,0.887
9606.ENSP00000316578,9606.ENSP00000484710,SUZ12,EPOP,9606,0.945,0.0,0.0,0.0,0.0,0.698,0.36,0.741
9606.ENSP00000316578,9606.ENSP00000363640,SUZ12,PHF1,9606,0.992,0.0,0.0,0.0,0.068,0.883,0.5,0.885
9606.ENSP00000316578,9606.ENSP00000483946,SUZ12,PHF19,9606,0.998,0.0,0.0,0.0,0.07,0.985,0.5,0.766
9606.ENSP00000316578,9606.ENSP00000338186,SUZ12,EED,9606,0.999,0.0,0.0,0.0,0.176,0.997,0.9,0.999
9606.ENSP00000316578,9606.ENSP00000362592,SUZ12,RBBP4,9606,0.999,0.0,0.0,0.0,0.067,0.996,0.9,0.997
9606.ENSP00000316578,9606.ENSP00000320147,SUZ12,EZH2,9606,0.999,0.0,0.0,0.0,0.114,0.999,0.9,0.999
9606.ENSP00000316578,9606.ENSP00000359321,SUZ12,MTF2,9606,0.999,0.0,0.0,0.0,0.18,0.877,0.5,0.983
9606.ENSP00000316578,9606.ENSP00000404658,SUZ12,EZH1,9606,0.999,0.0,0.0,0.0,0.08,0.997,0.9,0.996
9606.ENSP00000316578,9606.ENSP00000341280,SUZ12,JARID2,9606,0.999,0.0,0.0,0.0,0.049,0.986,0.5,0.996
9606.ENSP00000320147,9606.ENSP00000484710,EZH2,EPOP,9606,0.947,0.0,0.0,0.0,0.047,0.786,0.36,0.642
9606.ENSP00000320147,9606.ENSP00000483946,EZH2,PHF19,9606,0.989,0.0,0.0,0.0,0.161,0.881,0.5,0.82
9606.ENSP00000320147,9606.ENSP00000355657,EZH2,H3-4,9606,0.989,0.0,0.0,0.0,0.058,0.713,0.0,0.963
